case,transition_mode,mixer_method,method,theta,theta_over_pi,beta,beta_over_pi,r,P_valid,P_uniform,delta_theta_pi_vs_exp,delta_beta_pi_vs_exp,delta_r_vs_exp,delta_P_vs_exp,W,valid_windows
02_1d_main_reference,delta_cost,rx_all,M5 (hybrid),0.4908738521234052,0.15625,1.505346479845109,0.47916666666666663,59,0.7954610241229743,0.2857142857142857,-0.13541666666666666,0.04166666666666662,36,0.07387988656841493,7,2
02_1d_main_reference,delta_cost,rx_all,Experimental,0.916297857297023,0.29166666666666663,1.3744467859455345,0.4375,23,0.7215811375545593,0.2857142857142857,0.0,0.0,0,0.0,7,2
02_1d_main_reference,descent,rx_all,M1 (sweep),1.832595714594046,0.5833333333333333,0.7853981633974483,0.25,26,0.7219619727182172,0.2857142857142857,0.125,0.10416666666666667,25,0.0923888097818395,7,2
02_1d_main_reference,descent,rx_all,M2 (eigen),1.0471975511965976,0.3333333333333333,0.6,0.1909859317102744,1,0.5148978537488538,0.2857142857142857,-0.125,0.04515259837694108,0,-0.11467530918752389,7,2
02_1d_main_reference,descent,rx_all,M3 (theory),1.5707963267948966,0.5,1.1902899496825317,0.3788810584091566,1,0.05129947341600136,0.2857142857142857,0.04166666666666669,0.23304772507582328,0,-0.5782736895203763,7,2
02_1d_main_reference,descent,rx_all,M4 (grad),1.3115284079115872,0.41747245824914553,0.5235987755982988,0.16666666666666666,1,0.604887324503381,0.2857142857142857,-0.04086087508418779,0.02083333333333333,0,-0.024685838432996654,7,2
02_1d_main_reference,descent,rx_all,M5 (hybrid),2.2907446432425576,0.7291666666666667,0.6217735460229799,0.19791666666666666,60,0.7915847031897574,0.2857142857142857,0.27083333333333337,0.05208333333333333,59,0.16201154025337972,7,2
02_1d_main_reference,descent,rx_all,Experimental,1.4398966328953218,0.4583333333333333,0.4581489286485115,0.14583333333333331,1,0.6295731629363777,0.2857142857142857,0.0,0.0,0,0.0,7,2
02_1d_main_reference,valid_boundary,rx_all,M1 (sweep),1.5707963267948966,0.5,1.2435470920459597,0.3958333333333333,1,0.45299226876386395,0.2857142857142857,-0.12499999999999993,0.02083333333333331,-59,0.0010221097840070748,7,2
02_1d_main_reference,valid_boundary,rx_all,M2 (eigen),1.0471975511965976,0.3333333333333333,0.6,0.1909859317102744,60,0.3302152767379697,0.2857142857142857,-0.29166666666666663,-0.1840140682897256,0,-0.12175488224188719,7,2
02_1d_main_reference,valid_boundary,rx_all,M3 (theory),1.5707963267948966,0.5,1.1902899496825317,0.3788810584091566,1,0.4487854594870052,0.2857142857142857,-0.12499999999999993,0.0038810584091565916,-59,-0.0031846994928516614,7,2
02_1d_main_reference,valid_boundary,rx_all,M4 (grad),0.71547981288858,0.22774429780736374,0.5235987755982989,0.16666666666666669,60,0.23105668206221863,0.2857142857142857,-0.3972557021926362,-0.20833333333333331,0,-0.22091347691763824,7,2
02_1d_main_reference,valid_boundary,rx_all,M5 (hybrid),0.6544984694978735,0.20833333333333331,1.4398966328953218,0.4583333333333333,56,0.453011987938695,0.2857142857142857,-0.41666666666666663,0.08333333333333331,-4,0.0010418289588381424,7,2
02_1d_main_reference,valid_boundary,rx_all,Experimental,1.9634954084936205,0.6249999999999999,1.1780972450961724,0.375,60,0.4519701589798569,0.2857142857142857,0.0,0.0,0,0.0,7,2
02_1d_main_reference,oriented_valid,rx_all,M1 (sweep),1.5707963267948966,0.5,0.5235987755982988,0.16666666666666666,9,0.8143354130026165,0.2857142857142857,0.4166666666666667,0.14583333333333331,-26,0.020545604116036675,7,2
02_1d_main_reference,oriented_valid,rx_all,M2 (eigen),1.0471975511965976,0.3333333333333333,0.6,0.1909859317102744,35,0.6398243718579021,0.2857142857142857,0.25,0.17015259837694105,0,-0.1539654370286777,7,2
02_1d_main_reference,oriented_valid,rx_all,M3 (theory),1.5707963267948966,0.5,1.1902899496825317,0.3788810584091566,1,0.15661627314421603,0.2857142857142857,0.4166666666666667,0.3580477250758233,-34,-0.6371735357423638,7,2
02_1d_main_reference,oriented_valid,rx_all,M4 (grad),0.8599269768995252,0.2737232581432591,0.5235987755982993,0.1666666666666668,35,0.5036449635642375,0.2857142857142857,0.19038992480992578,0.14583333333333348,0,-0.2901448453223423,7,2
02_1d_main_reference,oriented_valid,rx_all,M5 (hybrid),1.3089969389957472,0.4166666666666667,0.37633661996127726,0.11979166666666666,11,0.8175687512413217,0.2857142857142857,0.33333333333333337,0.09895833333333333,-24,0.023778942354741872,7,2
02_1d_main_reference,oriented_valid,rx_all,Experimental,0.2617993877991494,0.08333333333333333,0.06544984694978735,0.020833333333333332,35,0.7937898088865798,0.2857142857142857,0.0,0.0,0,0.0,7,2
03_1d_two_free_regions,delta_cost,local_geometric,M1 (sweep),0.5235987755982988,0.16666666666666666,0.7199483164476609,0.22916666666666666,29,0.9142185345307097,0.375,0.125,0.16666666666666666,-10,0.04430419585495016,8,3
03_1d_two_free_regions,delta_cost,local_geometric,M2 (eigen),1.0471975511965976,0.3333333333333333,0.3,0.0954929658551372,39,0.4036143616447854,0.375,0.29166666666666663,0.0329929658551372,0,-0.4662999770309741,8,3
03_1d_two_free_regions,delta_cost,local_geometric,M3 (theory),1.5707963267948966,0.5,0.5880026035475675,0.1871670418109988,1,0.300875198504546,0.375,0.4583333333333333,0.1246670418109988,-38,-0.5690391401712135,8,3
03_1d_two_free_regions,delta_cost,local_geometric,M4 (grad),0.7705995490524751,0.24528945475217376,0.5762731396978578,0.1834334375080008,39,0.5096107322805293,0.375,0.2036227880855071,0.12093343750800081,0,-0.3603036063952302,8,3
03_1d_two_free_regions,delta_cost,local_geometric,M5 (hybrid),0.5235987755982988,0.16666666666666666,0.8508480103472356,0.2708333333333333,60,0.92781351481475,0.375,0.125,0.20833333333333331,21,0.05789917613899054,8,3
03_1d_two_free_regions,delta_cost,local_geometric,Experimental,0.1308996938995747,0.041666666666666664,0.19634954084936207,0.0625,39,0.8699143386757595,0.375,0.0,0.0,0,0.0,8,3
03_1d_two_free_regions,descent,local_geometric,M1 (sweep),1.5707963267948966,0.5,1.112647398146385,0.35416666666666663,26,0.9098861392103686,0.375,0.08333333333333338,0.02083333333333331,-28,0.06239627727720132,8,3
03_1d_two_free_regions,descent,local_geometric,M2 (eigen),1.0471975511965976,0.3333333333333333,0.3,0.0954929658551372,54,0.5790700099862289,0.375,-0.08333333333333331,-0.2378403674781961,0,-0.2684198519469384,8,3
03_1d_two_free_regions,descent,local_geometric,M3 (theory),1.5707963267948966,0.5,0.5880026035475675,0.1871670418109988,1,0.49401583900970547,0.375,0.08333333333333338,-0.1461662915223345,-53,-0.35347402292346186,8,3
03_1d_two_free_regions,descent,local_geometric,M4 (grad),0.9521121502711803,0.30306671018702364,0.8844687902158026,0.2815351599467072,54,0.10756488776746952,0.375,-0.113599956479643,-0.051798173386626144,0,-0.7399249741656978,8,3
03_1d_two_free_regions,descent,local_geometric,M5 (hybrid),1.898045561543833,0.6041666666666665,1.308996938995747,0.41666666666666663,58,0.9366994818170031,0.375,0.18749999999999992,0.08333333333333331,4,0.0892096198838358,8,3
03_1d_two_free_regions,descent,local_geometric,Experimental,1.308996938995747,0.41666666666666663,1.0471975511965976,0.3333333333333333,54,0.8474898619331673,0.375,0.0,0.0,0,0.0,8,3
03_1d_two_free_regions,valid_boundary,local_geometric,M1 (sweep),1.4398966328953218,0.4583333333333333,0.916297857297023,0.29166666666666663,27,0.8979187183441881,0.375,0.20833333333333331,0.125,-18,0.06291951150781472,8,3
03_1d_two_free_regions,valid_boundary,local_geometric,M2 (eigen),1.0471975511965976,0.3333333333333333,0.3,0.0954929658551372,45,0.5312136372389153,0.375,0.08333333333333331,-0.07117370081152945,0,-0.30378556959745806,8,3
03_1d_two_free_regions,valid_boundary,local_geometric,M3 (theory),1.5707963267948966,0.5,0.5880026035475675,0.1871670418109988,1,0.3719061926460426,0.375,0.25,0.020500375144332155,-44,-0.46309301419033083,8,3
03_1d_two_free_regions,valid_boundary,local_geometric,M4 (grad),0.6367750590530364,0.20269179657184863,0.5176407923530967,0.16477018169800142,45,0.6104063823166981,0.375,-0.047308203428151376,-0.001896484968665224,0,-0.22459282451967533,8,3
03_1d_two_free_regions,valid_boundary,local_geometric,M5 (hybrid),2.650718801466388,0.84375,1.4398966328953218,0.4583333333333333,51,0.9068338354556458,0.375,0.59375,0.29166666666666663,6,0.07183462861927237,8,3
03_1d_two_free_regions,valid_boundary,local_geometric,Experimental,0.7853981633974483,0.25,0.5235987755982988,0.16666666666666666,45,0.8349992068363734,0.375,0.0,0.0,0,0.0,8,3
03_1d_two_free_regions,oriented_valid,local_geometric,M1 (sweep),0.7853981633974483,0.25,0.6544984694978735,0.20833333333333331,28,0.9013245491221633,0.375,0.20833333333333334,0.12499999999999999,19,0.017340065268017346,8,3
03_1d_two_free_regions,oriented_valid,local_geometric,M2 (eigen),1.0471975511965976,0.3333333333333333,0.3,0.0954929658551372,9,0.533764393905838,0.375,0.29166666666666663,0.012159632521803874,0,-0.350220089948308,8,3
03_1d_two_free_regions,oriented_valid,local_geometric,M3 (theory),1.5707963267948966,0.5,0.5880026035475675,0.1871670418109988,1,0.3310043119958438,0.375,0.4583333333333333,0.10383370847766549,-8,-0.5529801718583022,8,3
03_1d_two_free_regions,oriented_valid,local_geometric,M4 (grad),1.0357069657701836,0.3296757663940663,0.2629016328115419,0.08368418881777463,9,0.51767440436058,0.375,0.2880090997273997,0.0003508554844413005,0,-0.366310079493566,8,3
03_1d_two_free_regions,oriented_valid,local_geometric,M5 (hybrid),1.014472627721704,0.32291666666666663,0.8999353955595761,0.2864583333333333,60,0.9417326123433241,0.375,0.28125,0.20312500000000003,51,0.0577481284891781,8,3
03_1d_two_free_regions,oriented_valid,local_geometric,Experimental,0.1308996938995747,0.041666666666666664,0.2617993877991494,0.08333333333333333,9,0.883984483854146,0.375,0.0,0.0,0,0.0,8,3
03_1d_two_free_regions,delta_cost,linear_valid,M1 (sweep),0.5235987755982988,0.16666666666666666,0.7199483164476609,0.22916666666666666,29,0.9142185345307097,0.375,-0.4333333333333334,-0.23749999999999996,-10,0.09729550587344082,8,3
03_1d_two_free_regions,delta_cost,linear_valid,M2 (eigen),1.0471975511965976,0.3333333333333333,0.3,0.0954929658551372,39,0.4036143616447854,0.375,-0.26666666666666666,-0.3711737008115294,0,-0.4133086670124834,8,3
03_1d_two_free_regions,delta_cost,linear_valid,M3 (theory),1.5707963267948966,0.5,0.5880026035475675,0.1871670418109988,1,0.300875198504546,0.375,-0.1,-0.2794996248556678,-38,-0.5160478301527228,8,3
03_1d_two_free_regions,delta_cost,linear_valid,M4 (grad),0.7705995490524751,0.24528945475217376,0.5762731396978578,0.1834334375080008,39,0.5096107322805293,0.375,-0.35471054524782625,-0.28323322915866583,0,-0.3073122963767395,8,3
03_1d_two_free_regions,delta_cost,linear_valid,M5 (hybrid),0.5235987755982988,0.16666666666666666,0.8508480103472356,0.2708333333333333,60,0.92781351481475,0.375,-0.4333333333333334,-0.1958333333333333,21,0.1108904861574812,8,3
03_1d_two_free_regions,delta_cost,linear_valid,Experimental,1.8849555921538759,0.6,1.4660765716752366,0.4666666666666666,39,0.8169230286572688,0.375,0.0,0.0,0,0.0,8,3
03_1d_two_free_regions,descent,linear_valid,M1 (sweep),1.5707963267948966,0.5,1.112647398146385,0.35416666666666663,26,0.9098861392103686,0.375,-0.23333333333333323,-0.07916666666666669,-28,0.06915304168345804,8,3
03_1d_two_free_regions,descent,linear_valid,M2 (eigen),1.0471975511965976,0.3333333333333333,0.3,0.0954929658551372,54,0.5790700099862289,0.375,-0.3999999999999999,-0.33784036747819607,0,-0.2616630875406817,8,3
03_1d_two_free_regions,descent,linear_valid,M3 (theory),1.5707963267948966,0.5,0.5880026035475675,0.1871670418109988,1,0.49401583900970547,0.375,-0.23333333333333323,-0.2461662915223345,-53,-0.34671725851720514,8,3
03_1d_two_free_regions,descent,linear_valid,M4 (grad),0.9521121502711803,0.30306671018702364,0.8844687902158026,0.2815351599467072,54,0.10756488776746952,0.375,-0.4302666231463096,-0.15179817338662616,0,-0.7331682097594411,8,3
03_1d_two_free_regions,descent,linear_valid,M5 (hybrid),1.898045561543833,0.6041666666666665,1.308996938995747,0.41666666666666663,58,0.9366994818170031,0.375,-0.12916666666666668,-0.01666666666666669,4,0.09596638429009252,8,3
03_1d_two_free_regions,descent,linear_valid,Experimental,2.3038346126325147,0.7333333333333333,1.361356816555577,0.4333333333333333,54,0.8407330975269106,0.375,0.0,0.0,0,0.0,8,3
03_1d_two_free_regions,valid_boundary,linear_valid,M1 (sweep),1.4398966328953218,0.4583333333333333,0.916297857297023,0.29166666666666663,27,0.8979187183441881,0.375,0.19166666666666665,0.125,-18,0.05835092911668449,8,3
03_1d_two_free_regions,valid_boundary,linear_valid,M2 (eigen),1.0471975511965976,0.3333333333333333,0.3,0.0954929658551372,45,0.5312136372389153,0.375,0.06666666666666665,-0.07117370081152945,0,-0.3083541519885883,8,3
03_1d_two_free_regions,valid_boundary,linear_valid,M3 (theory),1.5707963267948966,0.5,0.5880026035475675,0.1871670418109988,1,0.3719061926460426,0.375,0.23333333333333334,0.020500375144332155,-44,-0.46766159658146106,8,3
03_1d_two_free_regions,valid_boundary,linear_valid,M4 (grad),0.6367750590530364,0.20269179657184863,0.5176407923530967,0.16477018169800142,45,0.6104063823166981,0.375,-0.06397487009481803,-0.001896484968665224,0,-0.22916140691080555,8,3
03_1d_two_free_regions,valid_boundary,linear_valid,M5 (hybrid),2.650718801466388,0.84375,1.4398966328953218,0.4583333333333333,51,0.9068338354556458,0.375,0.5770833333333334,0.29166666666666663,6,0.06726604622814214,8,3
03_1d_two_free_regions,valid_boundary,linear_valid,Experimental,0.8377580409572781,0.26666666666666666,0.5235987755982988,0.16666666666666666,45,0.8395677892275036,0.375,0.0,0.0,0,0.0,8,3
03_1d_two_free_regions,oriented_valid,linear_valid,M1 (sweep),0.7853981633974483,0.25,0.6544984694978735,0.20833333333333331,28,0.9013245491221633,0.375,0.21666666666666665,0.12499999999999999,19,0.03048735822604176,8,3
03_1d_two_free_regions,oriented_valid,linear_valid,M2 (eigen),1.0471975511965976,0.3333333333333333,0.3,0.0954929658551372,9,0.533764393905838,0.375,0.3,0.012159632521803874,0,-0.3370727969902836,8,3
03_1d_two_free_regions,oriented_valid,linear_valid,M3 (theory),1.5707963267948966,0.5,0.5880026035475675,0.1871670418109988,1,0.3310043119958438,0.375,0.4666666666666667,0.10383370847766549,-8,-0.5398328789002778,8,3
03_1d_two_free_regions,oriented_valid,linear_valid,M4 (grad),1.0357069657701836,0.3296757663940663,0.2629016328115419,0.08368418881777463,9,0.51767440436058,0.375,0.296342433060733,0.0003508554844413005,0,-0.35316278653554156,8,3
03_1d_two_free_regions,oriented_valid,linear_valid,M5 (hybrid),1.014472627721704,0.32291666666666663,0.8999353955595761,0.2864583333333333,60,0.9417326123433241,0.375,0.2895833333333333,0.20312500000000003,51,0.07089542144720251,8,3
03_1d_two_free_regions,oriented_valid,linear_valid,Experimental,0.10471975511965977,0.03333333333333333,0.2617993877991494,0.08333333333333333,9,0.8708371908961215,0.375,0.0,0.0,0,0.0,8,3
03_1d_two_free_regions,delta_cost,rx_all,M1 (sweep),2.4870941840919194,0.7916666666666666,0.916297857297023,0.29166666666666663,24,0.8552508452683941,0.375,-0.20833333333333337,0.0,-12,0.05786935522270087,8,3
03_1d_two_free_regions,delta_cost,rx_all,M2 (eigen),1.0471975511965976,0.3333333333333333,0.3,0.0954929658551372,36,0.6992303528083723,0.375,-0.6666666666666667,-0.19617370081152946,0,-0.09815113723732094,8,3
03_1d_two_free_regions,delta_cost,rx_all,M3 (theory),1.5707963267948966,0.5,1.1659045405098132,0.3711189415908434,1,0.4850790827832219,0.375,-0.5,0.07945227492417675,-35,-0.3123024072624713,8,3
03_1d_two_free_regions,delta_cost,rx_all,M4 (grad),0.9797098438551516,0.31185132889067263,0.5235987755982989,0.16666666666666669,36,0.15032122200981465,0.375,-0.6881486711093273,-0.12499999999999996,0,-0.6470602680358786,8,3
03_1d_two_free_regions,delta_cost,rx_all,M5 (hybrid),2.4870941840919194,0.7916666666666666,0.7853981633974483,0.25,44,0.8948532254669194,0.375,-0.20833333333333337,-0.04166666666666666,8,0.09747173542122611,8,3
03_1d_two_free_regions,delta_cost,rx_all,Experimental,3.141592653589793,1.0,0.916297857297023,0.29166666666666663,36,0.7973814900456933,0.375,0.0,0.0,0,0.0,8,3
03_1d_two_free_regions,descent,rx_all,M1 (sweep),1.7016960206944711,0.5416666666666666,0.5235987755982988,0.16666666666666666,25,0.9168055107162787,0.375,-0.08333333333333331,-0.04166666666666666,-35,0.10573065223035982,8,3
03_1d_two_free_regions,descent,rx_all,M2 (eigen),1.0471975511965976,0.3333333333333333,0.3,0.0954929658551372,60,0.8090094123292966,0.375,-0.29166666666666663,-0.1128403674781961,0,-0.002065446156622297,8,3
03_1d_two_free_regions,descent,rx_all,M3 (theory),1.5707963267948966,0.5,1.1659045405098132,0.3711189415908434,1,0.2547498359916356,0.375,-0.12499999999999993,0.1627856082575101,-59,-0.5563250224942833,8,3
03_1d_two_free_regions,descent,rx_all,M4 (grad),1.0064059644422458,0.32034896799629936,0.5235987755982989,0.16666666666666669,60,0.24666794725970204,0.375,-0.3046510320037006,-0.04166666666666662,0,-0.5644069112262169,8,3
03_1d_two_free_regions,descent,rx_all,M5 (hybrid),2.1598449493429825,0.6874999999999999,0.605411084285533,0.19270833333333331,46,0.918492429643521,0.375,0.0625,-0.015624999999999983,-14,0.10741757115760209,8,3
03_1d_two_free_regions,descent,rx_all,Experimental,1.9634954084936205,0.6249999999999999,0.6544984694978735,0.20833333333333331,60,0.8110748584859189,0.375,0.0,0.0,0,0.0,8,3
03_1d_two_free_regions,valid_boundary,rx_all,M1 (sweep),2.8797932657906435,0.9166666666666666,0.9817477042468102,0.31249999999999994,27,0.6060426022335101,0.375,0.0,-0.020833333333333346,-18,0.0023738456277716535,8,3
03_1d_two_free_regions,valid_boundary,rx_all,M2 (eigen),1.0471975511965976,0.3333333333333333,0.3,0.0954929658551372,45,0.40852283850939547,0.375,-0.5833333333333333,-0.2378403674781961,0,-0.19514591809634302,8,3
03_1d_two_free_regions,valid_boundary,rx_all,M3 (theory),1.5707963267948966,0.5,1.1659045405098132,0.3711189415908434,1,0.4714907335274098,0.375,-0.41666666666666663,0.0377856082575101,-44,-0.1321780230783287,8,3
03_1d_two_free_regions,valid_boundary,rx_all,M4 (grad),0.7620948121663383,0.2425823129219245,0.5235987755982989,0.16666666666666669,45,0.36734339167956065,0.375,-0.6740843537447421,-0.16666666666666663,0,-0.23632536492617784,8,3
03_1d_two_free_regions,valid_boundary,rx_all,M5 (hybrid),3.010692959690218,0.9583333333333333,1.0471975511965976,0.3333333333333333,59,0.6463104530954044,0.375,0.04166666666666662,0.0,14,0.04264169648966587,8,3
03_1d_two_free_regions,valid_boundary,rx_all,Experimental,2.8797932657906435,0.9166666666666666,1.0471975511965976,0.3333333333333333,45,0.6036687566057385,0.375,0.0,0.0,0,0.0,8,3
03_1d_two_free_regions,oriented_valid,rx_all,M1 (sweep),0.916297857297023,0.29166666666666663,0.2617993877991494,0.08333333333333333,26,0.8331652625540746,0.375,-0.04166666666666666,-0.012159632521803874,3,0.027421460140863885,8,3
03_1d_two_free_regions,oriented_valid,rx_all,M2 (eigen),1.0471975511965976,0.3333333333333333,0.3,0.0954929658551372,23,0.80574380241323,0.375,0.0,0.0,0,1.9206858326015208e-14,8,3
03_1d_two_free_regions,oriented_valid,rx_all,M3 (theory),1.5707963267948966,0.5,1.1659045405098132,0.3711189415908434,1,0.24331409651892233,0.375,0.16666666666666669,0.2756259757357062,-22,-0.5624297058942884,8,3
03_1d_two_free_regions,oriented_valid,rx_all,M4 (grad),0.689064340172444,0.21933599169359946,0.5235987755982989,0.16666666666666669,23,0.4924618723170563,0.375,-0.11399734163973384,0.07117370081152949,0,-0.31328193009615446,8,3
03_1d_two_free_regions,oriented_valid,rx_all,M5 (hybrid),3.0434178831651115,0.9687499999999998,1.2435470920459597,0.3958333333333333,53,0.8417396196868949,0.375,0.6354166666666665,0.3003403674781961,30,0.03599581727368417,8,3
03_1d_two_free_regions,oriented_valid,rx_all,Experimental,1.0471975511965976,0.3333333333333333,0.3,0.0954929658551372,23,0.8057438024132108,0.375,0.0,0.0,0,0.0,8,3
04_1d_clustered_medium,delta_cost,local_geometric,M1 (sweep),2.22529479629277,0.7083333333333333,1.308996938995747,0.41666666666666663,13,0.6885505567487045,0.2857142857142857,0.2749999999999999,0.05,-24,-0.024855265773107593,14,4
04_1d_clustered_medium,delta_cost,local_geometric,M2 (eigen),1.0471975511965976,0.3333333333333333,0.24,0.07639437268410976,37,0.3567584663492816,0.2857142857142857,-0.1,-0.2902722939825569,0,-0.35664735617253046,14,4
04_1d_clustered_medium,delta_cost,local_geometric,M3 (theory),1.5707963267948966,0.5,0.7853981633974483,0.25,1,0.25276093302202457,0.2857142857142857,0.0666666666666667,-0.11666666666666661,-36,-0.4606448894997875,14,4
04_1d_clustered_medium,delta_cost,local_geometric,M4 (grad),0.9498291959717282,0.3023400232638022,0.5977225940626288,0.1902610108855555,37,0.09241996212074563,0.2857142857142857,-0.13099331006953108,-0.17640565578111111,0,-0.6209858604010664,14,4
04_1d_clustered_medium,delta_cost,local_geometric,M5 (hybrid),2.028945255443408,0.6458333333333333,1.2271846303085128,0.39062499999999994,31,0.8231609204263293,0.2857142857142857,0.2125,0.023958333333333328,-6,0.10975509790451721,14,4
04_1d_clustered_medium,delta_cost,local_geometric,Experimental,1.361356816555577,0.4333333333333333,1.1519173063162573,0.36666666666666664,37,0.7134058225218121,0.2857142857142857,0.0,0.0,0,0.0,14,4
04_1d_clustered_medium,descent,local_geometric,M1 (sweep),0.39269908169872414,0.125,0.5890486225480862,0.1875,17,0.7210082405596989,0.2857142857142857,0.025,0.020833333333333346,-38,-0.059651993723156216,14,4
04_1d_clustered_medium,descent,local_geometric,M2 (eigen),1.0471975511965976,0.3333333333333333,0.24,0.07639437268410976,55,0.3913545939663762,0.2857142857142857,0.2333333333333333,-0.0902722939825569,0,-0.38930564031647896,14,4
04_1d_clustered_medium,descent,local_geometric,M3 (theory),1.5707963267948966,0.5,0.7853981633974483,0.25,1,0.2773609671295498,0.2857142857142857,0.4,0.08333333333333334,-54,-0.5032992671533054,14,4
04_1d_clustered_medium,descent,local_geometric,M4 (grad),0.7871586803224666,0.25056038994202723,0.5230923712977751,0.16650547317140396,55,0.15786158512066614,0.2857142857142857,0.15056038994202722,-0.00016119349526269155,0,-0.622798649162189,14,4
04_1d_clustered_medium,descent,local_geometric,M5 (hybrid),0.6544984694978735,0.20833333333333331,0.5235987755982988,0.16666666666666666,45,0.787811200367591,0.2857142857142857,0.10833333333333331,0.0,-10,0.007150966084735866,14,4
04_1d_clustered_medium,descent,local_geometric,Experimental,0.3141592653589793,0.1,0.5235987755982988,0.16666666666666666,55,0.7806602342828551,0.2857142857142857,0.0,0.0,0,0.0,14,4
04_1d_clustered_medium,valid_boundary,local_geometric,M1 (sweep),1.0471975511965976,0.3333333333333333,0.916297857297023,0.29166666666666663,29,0.6837078379341944,0.2857142857142857,-0.1,-0.10833333333333335,15,0.13631870734512486,14,4
04_1d_clustered_medium,valid_boundary,local_geometric,M2 (eigen),1.0471975511965976,0.3333333333333333,0.24,0.07639437268410976,14,0.3302881094051409,0.2857142857142857,-0.1,-0.32360562731589027,0,-0.21710102118392866,14,4
04_1d_clustered_medium,valid_boundary,local_geometric,M3 (theory),1.5707963267948966,0.5,0.7853981633974483,0.25,1,0.28075209601411666,0.2857142857142857,0.0666666666666667,-0.15,-13,-0.2666370345749529,14,4
04_1d_clustered_medium,valid_boundary,local_geometric,M4 (grad),0.16624565789016035,0.05291763644156634,0.46627141802498406,0.14841880200228735,14,0.3483822431738615,0.2857142857142857,-0.38041569689176696,-0.2515811979977126,0,-0.19900688741520806,14,4
04_1d_clustered_medium,valid_boundary,local_geometric,M5 (hybrid),0.8508480103472356,0.2708333333333333,0.7526732399225546,0.23958333333333334,35,0.7915348668276816,0.2857142857142857,-0.1625,-0.16041666666666665,21,0.24414573623861202,14,4
04_1d_clustered_medium,valid_boundary,local_geometric,Experimental,1.361356816555577,0.4333333333333333,1.2566370614359172,0.4,14,0.5473891305890696,0.2857142857142857,0.0,0.0,0,0.0,14,4
04_1d_clustered_medium,oriented_valid,local_geometric,M1 (sweep),0.5235987755982988,0.16666666666666666,0.39269908169872414,0.125,13,0.754473983301952,0.2857142857142857,-0.03333333333333335,-0.04166666666666666,9,0.14170163514971046,14,4
04_1d_clustered_medium,oriented_valid,local_geometric,M2 (eigen),1.0471975511965976,0.3333333333333333,0.24,0.07639437268410976,4,0.4026566753643083,0.2857142857142857,0.1333333333333333,-0.0902722939825569,0,-0.21011567278793325,14,4
04_1d_clustered_medium,oriented_valid,local_geometric,M3 (theory),1.5707963267948966,0.5,0.7853981633974483,0.25,1,0.20104474679554377,0.2857142857142857,0.3,0.08333333333333334,-3,-0.41172760135669784,14,4
04_1d_clustered_medium,oriented_valid,local_geometric,M4 (grad),0.7277578900616473,0.2316525311548786,1.4440231158949013,0.45964683366726883,4,0.23917378090567024,0.2857142857142857,0.031652531154878594,0.29298016700060214,0,-0.37359856724657137,14,4
04_1d_clustered_medium,oriented_valid,local_geometric,M5 (hybrid),0.7526732399225546,0.23958333333333334,0.6217735460229799,0.19791666666666666,59,0.8718763994263197,0.2857142857142857,0.039583333333333345,0.03125,55,0.2591040512740781,14,4
04_1d_clustered_medium,oriented_valid,local_geometric,Experimental,0.6283185307179586,0.2,0.5235987755982988,0.16666666666666666,4,0.6127723481522416,0.2857142857142857,0.0,0.0,0,0.0,14,4
04_1d_clustered_medium,delta_cost,linear_valid,M1 (sweep),2.22529479629277,0.7083333333333333,1.308996938995747,0.41666666666666663,13,0.6885505567487045,0.2857142857142857,0.29166666666666663,0.0625,-24,-0.05982144539929313,14,4
04_1d_clustered_medium,delta_cost,linear_valid,M2 (eigen),1.0471975511965976,0.3333333333333333,0.24,0.07639437268410976,37,0.3567584663492816,0.2857142857142857,-0.08333333333333331,-0.2777722939825569,0,-0.391613535798716,14,4
04_1d_clustered_medium,delta_cost,linear_valid,M3 (theory),1.5707963267948966,0.5,0.7853981633974483,0.25,1,0.25276093302202457,0.2857142857142857,0.08333333333333338,-0.10416666666666662,-36,-0.495611069125973,14,4
04_1d_clustered_medium,delta_cost,linear_valid,M4 (grad),0.9498291959717282,0.3023400232638022,0.5977225940626288,0.1902610108855555,37,0.09241996212074563,0.2857142857142857,-0.1143266434028644,-0.1639056557811111,0,-0.6559520400272519,14,4
04_1d_clustered_medium,delta_cost,linear_valid,M5 (hybrid),2.028945255443408,0.6458333333333333,1.2271846303085128,0.39062499999999994,31,0.8231609204263293,0.2857142857142857,0.22916666666666669,0.03645833333333333,-6,0.07478891827833167,14,4
04_1d_clustered_medium,delta_cost,linear_valid,Experimental,1.308996938995747,0.41666666666666663,1.112647398146385,0.35416666666666663,37,0.7483720021479976,0.2857142857142857,0.0,0.0,0,0.0,14,4
04_1d_clustered_medium,descent,linear_valid,M1 (sweep),0.39269908169872414,0.125,0.5890486225480862,0.1875,17,0.7210082405596989,0.2857142857142857,-0.25,-0.12499999999999996,-38,-0.02344076203749912,14,4
04_1d_clustered_medium,descent,linear_valid,M2 (eigen),1.0471975511965976,0.3333333333333333,0.24,0.07639437268410976,55,0.3913545939663762,0.2857142857142857,-0.04166666666666669,-0.23610562731589022,0,-0.35309440863082187,14,4
04_1d_clustered_medium,descent,linear_valid,M3 (theory),1.5707963267948966,0.5,0.7853981633974483,0.25,1,0.2773609671295498,0.2857142857142857,0.125,-0.062499999999999965,-54,-0.46708803546764827,14,4
